,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location
1609,12857714,JF428945,2022-10-09T10:00:00.000,023XX E 71ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,0334,003,5,43,08A,2022,2022-10-24T16:47:03.000,,,,,
1610,12858028,JF433083,2022-10-09T10:00:00.000,053XX S NEWCASTLE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,0811,008,23,56,11,2022,2022-10-24T16:47:03.000,,,,,
1611,12853536,JF427753,2022-10-09T10:00:00.000,047XX S KEATING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0815,008,14,56,14,2022,2022-10-24T16:47:03.000,,,,,
1612,12854100,JF428112,2022-10-09T10:00:00.000,014XX E 75TH ST,0460,BATTERY,SIMPLE,STREET,False,False,0324,003,8,43,08B,2022,2022-10-22T16:45:58.000,1187300,1855554,41.758739878,-87.589118634,"{'latitude': '41.758739878', 'longitude': '-87.589118634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1613,12853725,JF427782,2022-10-09T10:07:00.000,042XX W KAMERLING AVE,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,False,False,2534,025,26,23,04B,2022,2022-10-24T16:47:03.000,,,,,
1614,12853633,JF427759,2022-10-09T10:10:00.000,044XX W 59TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,0813,008,13,62,08A,2022,2022-10-24T16:47:03.000,,,,,
1615,12854766,JF427766,2022-10-09T10:11:00.000,010XX W 61ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0712,007,16,68,08B,2022,2022-10-24T16:47:03.000,,,,,
1616,12853833,JF427768,2022-10-09T10:15:00.000,056XX N RIDGE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2013,020,48,77,06,2022,2022-10-24T16:47:03.000,,,,,
1617,12854754,JF429009,2022-10-09T10:15:00.000,035XX S DR MARTIN LUTHER KING JR DR,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,0212,002,4,35,02,2022,2022-10-24T16:47:03.000,,,,,
1618,12853590,JF427774,2022-10-09T10:19:00.000,020XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1431,014,1,22,06,2022,2022-10-24T16:47:03.000,,,,,
1619,12853658,JF427791,2022-10-09T10:19:00.000,037XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1122,011,28,27,15,2022,2022-10-24T16:47:03.000,,,,,
1620,12853649,JF427885,2022-10-09T10:20:00.000,018XX S WABASH AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0131,001,3,33,06,2022,2022-10-24T16:47:03.000,,,,,
1621,12853750,JF427788,2022-10-09T10:23:00.000,013XX S SAWYER AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1022,010,24,29,03,2022,2022-10-24T16:47:03.000,,,,,
1622,12856254,JF429849,2022-10-09T10:25:00.000,012XX S MICHIGAN AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0132,001,3,33,06,2022,2022-10-24T16:47:03.000,,,,,
1623,12853574,JF427808,2022-10-09T10:30:00.000,013XX S THROOP ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1233,012,25,28,26,2022,2022-10-24T16:47:03.000,,,,,
1624,12853663,JF427843,2022-10-09T10:30:00.000,037XX W ARMITAGE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,2525,025,26,22,26,2022,2022-10-24T16:47:03.000,,,,,
1625,12853729,JF427809,2022-10-09T10:30:00.000,052XX S MICHIGAN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,SIDEWALK,False,True,0225,002,3,40,20,2022,2022-10-24T16:47:03.000,,,,,
1626,12854387,JF428666,2022-10-09T10:30:00.000,100XX S TORRENCE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,0431,004,7,51,26,2022,2022-10-24T16:47:03.000,,,,,
1627,12854434,JF428729,2022-10-09T10:30:00.000,019XX W MADISON ST,0820,THEFT,$500 AND UNDER,SPORTS ARENA / STADIUM,False,False,1223,012,27,28,06,2022,2022-10-24T16:47:03.000,,,,,
1628,12858937,JF427777,2022-10-09T10:35:00.000,006XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,012,27,24,14,2022,2022-10-24T16:47:03.000,,,,,
1629,12853602,JF427806,2022-10-09T10:40:00.000,040XX W LAWRENCE AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,SIDEWALK,False,False,1712,017,39,14,26,2022,2022-10-24T16:47:03.000,,,,,
1630,12853743,JF427786,2022-10-09T10:45:00.000,0000X W 119TH ST,0560,ASSAULT,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,0522,005,9,53,08A,2022,2022-10-24T16:47:03.000,,,,,
1631,12853621,JF427804,2022-10-09T10:51:00.000,028XX S SACRAMENTO AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,1033,010,12,30,08B,2022,2022-10-24T16:47:03.000,,,,,
1632,12853627,JF427798,2022-10-09T10:53:00.000,081XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0411,004,8,45,15,2022,2022-10-24T16:47:03.000,,,,,
1633,12853671,JF427805,2022-10-09T10:59:00.000,060XX S WESTERN AVE,0460,BATTERY,SIMPLE,CLEANING STORE,True,False,0825,008,16,66,08B,2022,2022-10-24T16:47:03.000,,,,,
1634,12853758,JF427828,2022-10-09T11:00:00.000,013XX S HARDING AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,1011,010,24,29,26,2022,2022-10-24T16:47:03.000,,,,,
1635,12853745,JF427896,2022-10-09T11:00:00.000,023XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1225,012,28,28,08B,2022,2022-10-24T16:47:03.000,,,,,
1636,12853936,JF428298,2022-10-09T11:00:00.000,078XX S BENNETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0414,004,8,43,14,2022,2022-10-24T16:47:03.000,,,,,
1637,12853653,JF427829,2022-10-09T11:00:00.000,014XX N SEDGWICK ST,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,1821,018,27,8,08B,2022,2022-10-24T16:47:03.000,,,,,
1638,12854760,JF427857,2022-10-09T11:00:00.000,073XX S CICERO AVE,031A,ROBBERY,ARMED - HANDGUN,HOTEL / MOTEL,False,False,0833,008,18,65,03,2022,2022-10-24T16:47:03.000,,,,,
1639,12861155,JF436769,2022-10-09T11:00:00.000,070XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2423,024,49,1,07,2022,2022-10-24T16:47:03.000,,,,,
1640,12856119,JF430587,2022-10-09T11:00:00.000,008XX E 61ST ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0235,002,20,42,08A,2022,2022-10-24T16:47:03.000,,,,,
1641,12855411,JF429890,2022-10-09T11:00:00.000,004XX S MORGAN ST,0870,THEFT,POCKET-PICKING,STREET,False,False,1232,012,25,28,06,2022,2022-10-24T16:47:03.000,,,,,
1642,12858409,JF432985,2022-10-09T11:00:00.000,014XX W Huron St,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1215,012,27,24,06,2022,2022-10-24T16:47:03.000,,,,,
1643,12853695,JF427928,2022-10-09T11:00:00.000,042XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,1111,011,37,23,14,2022,2022-10-24T16:47:03.000,,,,,
1644,12853660,JF427816,2022-10-09T11:07:00.000,038XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1733,017,33,16,08B,2022,2022-10-24T16:47:03.000,,,,,
1645,12854924,JF429354,2022-10-09T11:12:00.000,002XX E PEARSON ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1833,018,2,8,06,2022,2022-10-24T16:47:03.000,,,,,
1646,12853645,JF427832,2022-10-09T11:18:00.000,019XX W GARFIELD BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,0932,009,16,61,14,2022,2022-10-24T16:47:03.000,,,,,
1647,12853760,JF427982,2022-10-09T11:25:00.000,083XX S DAMEN AVE,0810,THEFT,OVER $500,STREET,False,False,0614,006,18,71,06,2022,2022-10-24T16:47:03.000,,,,,
1648,12853708,JF427864,2022-10-09T11:27:00.000,003XX W ERIE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1831,018,42,8,08B,2022,2022-10-24T16:47:03.000,,,,,
1649,12853741,JF427961,2022-10-09T11:30:00.000,001XX N KEELER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1114,011,28,26,07,2022,2022-10-24T16:47:03.000,,,,,
1650,12853850,JF428188,2022-10-09T11:30:00.000,027XX W ROOSEVELT RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1023,010,28,29,07,2022,2022-10-24T16:47:03.000,,,,,
1651,12853640,JF427853,2022-10-09T11:30:00.000,001XX N MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,MEDICAL / DENTAL OFFICE,False,False,0111,001,42,32,11,2022,2022-10-24T16:47:03.000,,,,,
1652,12853933,JF428300,2022-10-09T11:30:00.000,022XX W TAYLOR ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1225,012,28,28,06,2022,2022-10-24T16:47:03.000,,,,,
1653,12854792,JF429143,2022-10-09T11:30:00.000,013XX W HENDERSON ST,0810,THEFT,OVER $500,STREET,False,False,1924,019,44,6,06,2022,2022-10-24T16:47:03.000,,,,,
1654,12855978,JF430464,2022-10-09T11:30:00.000,003XX S KEELER AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,APARTMENT,False,False,1132,011,28,26,07,2022,2022-10-24T16:47:03.000,,,,,
1655,12853749,JF427869,2022-10-09T11:35:00.000,076XX S DOBSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0624,006,8,69,08B,2022,2022-10-24T16:47:03.000,,,,,
1656,12854292,JF427854,2022-10-09T11:40:00.000,004XX W DIVISION ST,0810,THEFT,OVER $500,GROCERY FOOD STORE,False,False,1821,018,27,8,06,2022,2022-10-24T16:47:03.000,,,,,
1657,12853692,JF427884,2022-10-09T11:49:00.000,052XX S PULASKI RD,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,0815,008,23,62,08B,2022,2022-10-24T16:47:03.000,,,,,
1658,12853763,JF427899,2022-10-09T11:50:00.000,011XX S STATE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA PLATFORM,True,False,0123,001,4,32,17,2022,2022-10-24T16:47:03.000,,,,,
1659,12853643,JF427879,2022-10-09T11:50:00.000,024XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1414,014,32,22,06,2022,2022-10-24T16:47:03.000,,,,,
1660,12853753,JF427850,2022-10-09T11:50:00.000,027XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1031,010,22,30,03,2022,2022-10-24T16:47:03.000,,,,,
1661,12854141,JF427871,2022-10-09T11:50:00.000,085XX S MORGAN ST,0460,BATTERY,SIMPLE,STREET,False,False,0613,006,21,71,08B,2022,2022-10-24T16:47:03.000,,,,,
1662,12854691,JF429041,2022-10-09T11:51:00.000,031XX W MADISON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,1124,011,28,27,26,2022,2022-10-24T16:47:03.000,,,,,
1663,12853711,JF427875,2022-10-09T11:55:00.000,073XX S PHILLIPS AVE,0810,THEFT,OVER $500,APARTMENT,False,True,0334,003,7,43,06,2022,2022-10-24T16:47:03.000,,,,,
1664,12854110,JF428165,2022-10-09T12:00:00.000,015XX S KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1012,010,24,29,07,2022,2022-10-24T16:47:03.000,,,,,
1665,12854277,JF428512,2022-10-09T12:00:00.000,042XX W CULLERTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1012,010,24,29,11,2022,2022-10-24T16:47:03.000,,,,,
1666,12853714,JF427881,2022-10-09T12:00:00.000,064XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0723,007,20,68,08B,2022,2022-10-24T16:47:03.000,,,,,
1667,12857153,JF432065,2022-10-09T12:00:00.000,036XX N NEWCASTLE AVE,0810,THEFT,OVER $500,STREET,False,False,1632,016,38,17,06,2022,2022-10-24T16:47:03.000,,,,,
1668,12863189,JF439270,2022-10-09T12:00:00.000,094XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,False,False,2221,022,21,73,05,2022,2022-10-24T16:47:03.000,,,,,
1669,12854587,JF428901,2022-10-09T12:00:00.000,058XX W MIDWAY PARK,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,1512,015,29,25,07,2022,2022-10-24T16:47:03.000,,,,,
1670,12854506,JF428642,2022-10-09T12:00:00.000,043XX W FORD CITY DR,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0833,008,18,65,07,2022,2022-10-24T16:47:03.000,,,,,
1671,12854603,JF428928,2022-10-09T12:00:00.000,016XX W NELSON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1931,019,32,6,07,2022,2022-10-24T16:47:03.000,,,,,
1672,12857192,JF432018,2022-10-09T12:00:00.000,089XX S NORMAL AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2223,022,21,71,11,2022,2022-10-24T16:47:03.000,,,,,
1673,12853759,JF427889,2022-10-09T12:04:00.000,091XX S BUFFALO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0424,004,10,46,08B,2022,2022-10-24T16:47:03.000,,,,,
1674,12853723,JF427918,2022-10-09T12:10:00.000,057XX W EDDY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1633,016,36,15,08B,2022,2022-10-24T16:47:03.000,,,,,
1675,12853685,JF427873,2022-10-09T12:10:00.000,006XX N TRUMBULL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1121,011,27,23,14,2022,2022-10-24T16:47:03.000,,,,,
1676,12853720,JF427883,2022-10-09T12:12:00.000,038XX S DR MARTIN LUTHER KING JR DR,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,GROCERY FOOD STORE,False,False,0212,002,4,35,04B,2022,2022-10-24T16:47:03.000,,,,,
1677,12853676,JF427874,2022-10-09T12:12:00.000,083XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0614,006,21,71,14,2022,2022-10-24T16:47:03.000,,,,,
1678,12853736,JF427900,2022-10-09T12:15:00.000,050XX W POLK ST,0460,BATTERY,SIMPLE,FACTORY / MANUFACTURING BUILDING,False,False,1533,015,29,25,08B,2022,2022-10-24T16:47:03.000,,,,,
1679,12853735,JF427960,2022-10-09T12:15:00.000,043XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,False,1115,011,28,26,07,2022,2022-10-24T16:47:03.000,,,,,
1680,12853683,JF427913,2022-10-09T12:20:00.000,005XX W 74TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0732,007,6,68,26,2022,2022-10-24T16:47:03.000,,,,,
1681,12854400,JF427891,2022-10-09T12:20:00.000,015XX N LATROBE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2532,025,37,25,06,2022,2022-10-24T16:47:03.000,,,,,
1682,12853703,JF427929,2022-10-09T12:20:00.000,022XX W POLK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,1225,012,28,28,14,2022,2022-10-24T16:47:03.000,,,,,
1683,12853679,JF427897,2022-10-09T12:26:00.000,083XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,0632,006,8,44,06,2022,2022-10-24T16:47:03.000,,,,,
1684,12853724,JF427975,2022-10-09T12:30:00.000,016XX N SHEFFIELD AVE,0460,BATTERY,SIMPLE,STREET,False,False,1813,018,2,7,08B,2022,2022-10-24T16:47:03.000,,,,,
1685,12854273,JF428474,2022-10-09T12:30:00.000,036XX W MARQUETTE RD,0460,BATTERY,SIMPLE,STREET,False,False,0833,008,13,65,08B,2022,2022-10-24T16:47:03.000,,,,,
1686,12853941,JF428018,2022-10-09T12:30:00.000,055XX W THOMAS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1524,015,37,25,07,2022,2022-10-24T16:47:03.000,,,,,
1687,12859608,JF427934,2022-10-09T12:30:00.000,0000X W TERMINAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,False,True,1653,016,41,76,08B,2022,2022-10-24T16:47:03.000,,,,,
1688,12854188,JF428414,2022-10-09T12:31:00.000,007XX W LAKE ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,012,27,28,06,2022,2022-10-24T16:47:03.000,,,,,
1689,12853785,JF428021,2022-10-09T12:45:00.000,088XX S HARPER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0412,004,8,48,07,2022,2022-10-24T16:47:03.000,,,,,
1690,12853739,JF427952,2022-10-09T12:45:00.000,043XX N CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1912,019,47,6,08B,2022,2022-10-24T16:47:03.000,,,,,
1691,12853836,JF427925,2022-10-09T12:50:00.000,051XX S KEDZIE AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,0923,009,14,63,04A,2022,2022-10-24T16:47:03.000,,,,,
1692,12853733,JF427923,2022-10-09T12:50:00.000,008XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1511,015,29,25,08B,2022,2022-10-24T16:47:03.000,,,,,
1693,12853826,JF428091,2022-10-09T12:50:00.000,067XX N MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2412,024,50,2,05,2022,2022-10-24T16:47:03.000,,,,,
1694,12853931,JF428080,2022-10-09T13:00:00.000,027XX N CLYBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1931,019,32,7,14,2022,2022-10-24T16:47:03.000,,,,,
1695,12854364,JF428649,2022-10-09T13:00:00.000,105XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0512,005,9,49,07,2022,2022-10-24T16:47:03.000,,,,,
1696,12853722,JF427955,2022-10-09T13:04:00.000,076XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,0623,006,6,69,08B,2022,2022-10-24T16:47:03.000,,,,,
1697,12855177,JF429641,2022-10-09T13:13:00.000,031XX W DOUGLAS BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1022,010,24,29,07,2022,2022-10-24T16:47:03.000,,,,,
1698,12854535,JF428863,2022-10-09T13:15:00.000,057XX N ASHLAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2012,020,40,77,06,2022,2022-10-24T16:47:03.000,,,,,
1699,12854507,JF428782,2022-10-09T13:20:00.000,012XX W GREENLEAF AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,2423,024,49,1,06,2022,2022-10-24T16:47:03.000,,,,,
1700,12857442,JF432027,2022-10-09T13:20:00.000,039XX W CONGRESS PKWY,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE - PORCH / HALLWAY,False,True,1132,011,28,26,08B,2022,2022-10-24T16:47:03.000,,,,,
1701,12853779,JF428051,2022-10-09T13:30:00.000,064XX N WINCHESTER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2412,024,50,2,08A,2022,2022-10-24T16:47:03.000,,,,,
1702,12853770,JF428043,2022-10-09T13:30:00.000,033XX W LAWRENCE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1713,017,33,14,11,2022,2022-10-24T16:47:03.000,,,,,
1703,12869075,JF445520,2022-10-09T13:40:00.000,001XX W LAKE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,0122,001,42,32,06,2022,2022-10-24T16:55:39.000,,,,,
1704,12853762,JF427979,2022-10-09T13:45:00.000,005XX N CENTRAL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1523,015,37,25,04A,2022,2022-10-24T16:47:03.000,,,,,
1705,12853706,JF427965,2022-10-09T13:45:00.000,017XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,LIBRARY,False,False,1434,014,32,24,08A,2022,2022-10-24T16:47:03.000,,,,,
1706,12853746,JF427972,2022-10-09T13:50:00.000,130XX S ELLIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT / GROUNDS,False,False,0533,005,9,54,07,2022,2022-10-24T16:47:03.000,,,,,
1707,12863195,JF439356,2022-10-09T13:50:00.000,001XX W WASHINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0122,001,42,32,07,2022,2022-10-24T16:47:03.000,,,,,
1708,12853782,JF428067,2022-10-09T13:59:00.000,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,019,32,7,06,2022,2022-10-24T16:47:03.000,,,,,
1709,12853771,JF428045,2022-10-09T14:00:00.000,041XX W FOSTER AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1712,017,39,13,06,2022,2022-10-24T16:47:03.000,,,,,
1710,12853828,JF428135,2022-10-09T14:00:00.000,058XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1711,017,39,13,08B,2022,2022-10-24T16:47:03.000,,,,,
1711,12853765,JF427990,2022-10-09T14:00:00.000,072XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0732,007,6,68,08B,2022,2022-10-24T16:47:03.000,,,,,
1712,12855187,JF429622,2022-10-09T14:00:00.000,003XX E 31ST ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,0133,001,4,35,06,2022,2022-10-24T16:47:03.000,,,,,
1713,12857409,JF431500,2022-10-09T14:00:00.000,072XX N OCTAVIA AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,1611,016,41,9,06,2022,2022-10-24T16:47:03.000,,,,,
1714,12857353,JF431190,2022-10-09T14:00:00.000,061XX N WASHTENAW AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2413,024,40,2,06,2022,2022-10-24T16:47:03.000,,,,,
1715,12855627,JF430217,2022-10-09T14:00:00.000,047XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0223,002,3,38,06,2022,2022-10-24T16:47:03.000,,,,,
1716,12853879,JF428093,2022-10-09T14:00:00.000,040XX E 134TH ST,1792,KIDNAPPING,CHILD ABDUCTION / STRANGER,STREET,False,False,0433,004,10,55,26,2022,2022-10-24T16:47:03.000,,,,,
1717,12853979,JF428019,2022-10-09T14:07:00.000,066XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0321,003,5,42,14,2022,2022-10-24T16:47:03.000,,,,,
1718,12853824,JF427984,2022-10-09T14:15:00.000,029XX E 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0422,004,7,46,08B,2022,2022-10-24T16:47:03.000,,,,,
1719,12853800,JF427998,2022-10-09T14:15:00.000,068XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0322,003,6,69,08B,2022,2022-10-24T16:47:03.000,,,,,
1720,12853798,JF428001,2022-10-09T14:20:00.000,071XX S LUELLA AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,0333,003,5,43,03,2022,2022-10-24T16:47:03.000,,,,,
1721,12853854,JF428020,2022-10-09T14:25:00.000,042XX S VINCENNES AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,0214,002,4,38,04A,2022,2022-10-24T16:47:03.000,,,,,
1722,12854113,JF428036,2022-10-09T14:30:00.000,012XX S KOLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,010,24,29,08B,2022,2022-10-24T16:47:03.000,,,,,
1723,12854333,JF428403,2022-10-09T14:30:00.000,018XX W HURON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1221,012,1,24,07,2022,2022-10-24T16:47:03.000,,,,,
1724,12853761,JF428004,2022-10-09T14:33:00.000,039XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1122,011,28,26,07,2022,2022-10-24T16:47:03.000,,,,,
1725,12853774,JF428031,2022-10-09T14:35:00.000,003XX W 74TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0731,007,6,69,05,2022,2022-10-24T16:47:03.000,,,,,
1726,12853923,JF428029,2022-10-09T14:37:00.000,132XX S ELLIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0533,005,9,54,15,2022,2022-10-24T16:47:03.000,,,,,
1727,12853944,JF428037,2022-10-09T14:38:00.000,020XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,0131,001,3,33,08B,2022,2022-10-24T16:47:03.000,,,,,
1728,12854147,JF428012,2022-10-09T14:41:00.000,049XX W QUINCY ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1533,015,28,25,08A,2022,2022-10-24T16:47:03.000,,,,,
1729,12853773,JF428017,2022-10-09T14:43:00.000,056XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1512,015,29,25,07,2022,2022-10-24T16:47:03.000,,,,,
